prefix	input_text	target_text
xIntent	PersonX buys to let	to have an investment
xNeed	PersonX gets a parking ticket	arrange money
xAttr	PersonX accidentally got	fortunate
xNeed	PersonX manages PersonX's affairs	to know what to expect at the end of each day
oEffect	PersonX gets a text	reads
xAttr	PersonX busts a cap	violent
xReact	PersonX cries a lot	upset
xReact	PersonX gives ___ a go	enthusiastic
xReact	PersonX puts ___ in storage	cleaner
oEffect	PersonX thanks PersonY ___ for PersonZ's support	PersonY grabs PersonX's hand
xIntent	PersonX renders ___ to PersonX's country	to expand his business
xNeed	PersonX leaves and go home	to stop what they're doing
xEffect	PersonX walks around the city	sweats
xReact	PersonX lies on the ground	lightheaded.
xNeed	PersonX wants to buy	to make a choice
oReact	PersonX engages in PersonY activity	happy.
xIntent	PersonX drives PersonX's car to work	to make money
xEffect	PersonX puts ___ on PersonY's face	Pisses someone off
oWant	PersonX offer PersonY a job	to celebrate
xNeed	PersonX tries ___ at home	to review the instructions
oReact	PersonX ruins PersonY's life	sad
oEffect	PersonX tells PersonY's parents what happened	PersonY sweats from nervousness
xWant	PersonX practices daily	to get better
xAttr	PersonX leads PersonY astray	villainous
xNeed	PersonX keeps PersonY's head down	to press down
xEffect	PersonX makes PersonY experiment	makes a discovery
xEffect	PersonX is really scared	run away
oReact	PersonX keeps winning	annoyed
xIntent	PersonX helps ___ to understand	help th e children to make develop the mind
xAttr	PersonX imagines ___ without PersonY	sad
oWant	PersonX has too much stuff	to throw out their old stuff
xAttr	PersonX boils the water	dependable
xAttr	PersonX studies day and night	studious
oWant	PersonX grabs PersonY's shirt	to shout out for help
oWant	PersonX rubs PersonY's hands	to say thank you
oReact	PersonX is tired from work	concerned
xWant	PersonX takes ___ for a walk	drink water
xNeed	PersonX helps PersonY's plant	Use a water pot
xReact	PersonX scratches PersonX's head	positive
oWant	PersonX gives PersonY's husband ___	Refuse the item
oEffect	PersonX makes PersonX's mom happy	they humm absent mindedly
xReact	PersonX feels sick ___	hurt
oEffect	PersonX gives PersonY a squeeze	tells PersonX to let go
oWant	PersonX takes PersonY in PersonZ arms	try to get away
oWant	PersonX takes up PersonY's residence	make accommodation for Person X
oWant	PersonX tries to call PersonY	ignore person x's voicemail
xReact	PersonX swims back	revived
xWant	PersonX sees stars	to study the books
xNeed	PersonX stands near the door	walks towards the door
xReact	PersonX loves PersonX's ___ dearly	happy
xNeed	PersonX loses the match	to go to the match
xEffect	PersonX buys a ticket	Loses wealth
xAttr	PersonX talks about PersonY's feelings	Intuitive
oWant	PersonX decides to move	to sell it to them
oReact	PersonX has passed the test	also happy
oEffect	PersonX improves PersonY's conditions	expresses gratitude
oReact	PersonX ruins PersonY's life	miserable
oEffect	PersonX knows ___ already	X gets home early
xAttr	PersonX gets ready for class	hopeful
oEffect	PersonX drives back to PersonY	Becomes dependent on PersonX.
xAttr	PersonX rescues the dog	courageous
xAttr	PersonX visits some friends	sociable
oReact	PersonX borrows money	conflicted
oWant	PersonX sells PersonY's house	To get a new house
xReact	PersonX works immediately	responsible
xIntent	PersonX eats the cake	to enjoy food
xNeed	PersonX cooks chicken	THE MEAT TO COOK
oWant	PersonX goes right back	to go home and have dinner
oWant	PersonX takes ___ to a restaurant	Have a good dining experience at the restaurant
oEffect	PersonX makes PersonY offering	Person Y asks Person X over to his house.
xReact	PersonX accomplishes PersonX's purposes	satisfaction
oReact	PersonX enforces PersonY's rights	grateful.
xNeed	PersonX gets ___ safely	to be out
oWant	PersonX makes PersonY more comfortable	to be comfortable
oWant	PersonX looks really cool	to hang out with PersonX
xReact	PersonX almost lost ___	worried
xReact	PersonX pushes ___ away	depressed
xAttr	PersonX makes the basketball team	skilled
oReact	PersonX accompanies by PersonY's wife	happy
oWant	PersonX jumps PersonY's bones	to give pleasure
xReact	PersonX pees PersonY's pants	embarrassed
oEffect	PersonX feels really sick	couldn't play with him
xNeed	PersonX moves to a big city	to find an apartment
xEffect	PersonX says uncle	Must pay up
xNeed	PersonX gets PersonY bearings	to talk to PersonY
xWant	PersonX uses PersonY instrument	to buy own instrument
xNeed	PersonX hits PersonY's face	to wind their arm back
oReact	PersonX boils ___ on the stove	satiated
xEffect	PersonX zig when PersonX shoulds zag	gets hurt
xAttr	PersonX stops eating it	dedicated
oReact	PersonX gives PersonY another ___	good
xWant	PersonX wants to watch tv	check the weather
xIntent	PersonX gets a tetanus shot	to stay healthy
xWant	PersonX terrifies of spiders	to spray their house
oWant	PersonX teaches PersonY everything	to part ways
xAttr	PersonX marks every ___	compulsive
oEffect	PersonX keeps PersonY company	gets fired
xEffect	PersonX separates the ___ from the body	finds peace
xNeed	PersonX accomplishes PersonY's work	to take over.
oReact	PersonX wants to meet PersonY	happy to meet x
xNeed	PersonX sells ___ anymore	a store
xNeed	PersonX works side by side	apply for the same job as PersonY
xEffect	PersonX pulls PersonY closer	Kisses
xAttr	PersonX gets ready for class	Rolling
xIntent	PersonX puts things away	to the thing away
xAttr	PersonX finds PersonX's lost dog	caring
oReact	PersonX agrees to a date	appreciative
oReact	PersonX points PersonY in the direction	thankful
oEffect	PersonX submits ___ to arbitration	agree to terms
xAttr	PersonX leans PersonY's forehead	rude
xEffect	PersonX collects PersonX's thoughts	recalls information
oReact	PersonX writes a paper for PersonX's english class	proud
oReact	PersonX keeps PersonY in the loop	informed
xAttr	PersonX helps the environment	thoughtful
xAttr	PersonX gets hit by a car	mangled
oEffect	PersonX offer PersonY opportunity	gives thanks
oWant	PersonX answers PersonY's ___ well	to thank PersonX
oEffect	PersonX sends someone	walks away
xNeed	PersonX makes the world better	to help others
xAttr	PersonX feels like talking	social
xWant	PersonX pulls the ___ back	to put the paper away
oWant	PersonX sells ___ on ebay	to wait for it to be mailed to them.
xNeed	PersonX extends PersonY's hand	to reach for PersonY's hands
oWant	PersonX makes PersonY inventory	to thank x for the work
xIntent	PersonX gives PersonY a present	to show appreciation
oReact	PersonX goes straight to bed	glad to see x slept normally.
oReact	PersonX rubs the fear of god into ___	scared
oReact	PersonX hires ___ to teach PersonY	bothered
xEffect	PersonX takes the bus	sits next to a sick person
xWant	PersonX puts on PersonX's shoes	to go on a date.
xAttr	PersonX buys ___ for PersonY's children	generous
xAttr	PersonX buys ___ for PersonY's family	Caring
xEffect	PersonX takes karate lessons	surprises others
xIntent	PersonX chooses ___ from the menu	folder from the menu
xIntent	PersonX opens PersonX's big mouth	to run their mouth
xAttr	PersonX preserves PersonX's independence	proud
oReact	PersonX holds PersonY's arm	happy holding some one
xIntent	PersonX makes PersonY promises	to show appreciation
oEffect	PersonX pees PersonY's pants	throws punch
oWant	PersonX spreads PersonY's legs	to be pleased
oEffect	PersonX protects the public 's ___	live longer
xReact	PersonX talks to PersonX's neighbor	joyful
xEffect	PersonX has just graduated college	PersonX travels to Europe
xIntent	PersonX drives PersonX's car on the highway	to arrive quicker
xNeed	PersonX takes lessons	buy the equipment
xReact	PersonX makes it better	good.
xWant	PersonX thinks anything of it	to overeact
xReact	PersonX expresses PersonX's sympathy	good.
xNeed	PersonX goes on a hot air balloon	get instructions on how to ride
xWant	PersonX has a great time at PersonY's party	to go home
oReact	PersonX contacts PersonX's friends	informed
xReact	PersonX buys ___ for the occasion	hopeful
oReact	PersonX decides to propose to PersonY	excited
oEffect	PersonX takes ___ to heart	Helps X change
xReact	PersonX visits PersonX's mom	happy
xWant	PersonX eats a lot	to take a nap
xIntent	PersonX does something else	to be different
oEffect	PersonX gives the kids ___	they enjoy the food
oEffect	PersonX wants to kill PersonY	PersonY is worried
xAttr	PersonX spends the evening with PersonY	social
oReact	PersonX asks everyone	used
oWant	PersonX explains PersonY's ___ in terms	to thank them
oReact	PersonX finds PersonY's dog	grateful
xAttr	PersonX takes it from me	greedy
xEffect	PersonX grabs PersonY 's hand	heart starts to race
oWant	PersonX controls PersonY's environment	to interview
oWant	PersonX makes heavy weather	to avoid them
xIntent	PersonX sways back and forth	to sway
xWant	PersonX prays to god	to get their prayers answered
xNeed	PersonX moves toward the door	to have heard a knock on the door
xReact	PersonX raises PersonY's eyebrow	may happy.
oEffect	PersonX knows PersonY's ___ better	appreciates their comments
xWant	PersonX expects every ___	work toward what they expect
oReact	PersonX spends ___ with friends	connected
xNeed	PersonX calls PersonY's father	pick up the phone
xIntent	PersonX unpacks PersonX's things	to get organized
xWant	PersonX is losing the game	to make a comeback
oEffect	PersonX brings food	eat PersonX's food
xAttr	PersonX lets PersonY's friends	friendly
xEffect	PersonX becomes confident	has better self esteem
oEffect	PersonX does n't go well	They lose faith in X
oWant	PersonX calls PersonY's husband	to talk with PersonX
oWant	PersonX offers a job	to buy a new suit
xReact	PersonX puts ___ up for adoption	relieved
xWant	PersonX pays PersonY's water bill	balance checkbook
oReact	PersonX shows PersonY kindness	happy
xWant	PersonX reaches PersonX's climax	Do it again in ten minutes.
oWant	PersonX crashes the car	to yell at PersonX
oWant	PersonX gets popular	to be like PersonX
xAttr	PersonX gives PersonY the satisfaction	comfort
xWant	PersonX says would call	to respond back
oReact	PersonX reads PersonY's mind	confused
oWant	PersonX glances at PersonY's watch	to show off
xAttr	PersonX scratches PersonY's head	rude
xEffect	PersonX is home alone	X gets rest.
xWant	PersonX teaches PersonY how to fish	to catch some bass
xAttr	PersonX gets jealous	Weak
xReact	PersonX uses PersonY technique	knowledgeable
xReact	PersonX gives PersonY a hand	proud
xAttr	PersonX waits for PersonY's return	Curious
xIntent	PersonX wants a new hairstyle	a new hairstyle
xIntent	PersonX eats a slice	to eat
oReact	PersonX tells PersonY's kids	pleased
xEffect	PersonX suffers a ___ into something	becomes unpleasant to deal with
xNeed	PersonX grows ___ in PersonX's backyard	water plants
xReact	PersonX sweetens the pot	eager
oEffect	PersonX answers PersonY questions	learn new information
xIntent	PersonX plays poker with PersonX's friends	to spend time with them
xReact	PersonX tries yoga	at peace
oEffect	PersonX knows PersonY's ___ thoroughly	is happy
xIntent	PersonX unpacks PersonY's things	to be nice
xNeed	PersonX drives through town	start the car
xAttr	PersonX shines PersonY's shoes	giving
oReact	PersonX cuts the cord	happy and relieved too
xNeed	PersonX loses ___ altogether	to try and multitask
xReact	PersonX hits the floor	injured
oWant	PersonX knows the ___ best	to clap hands
oWant	PersonX acts in PersonY way	to be unique
oReact	PersonX joins forces	more confident
xAttr	PersonX pleads PersonY's case	helpful.
oWant	PersonX moves PersonY's things	To help out X
xReact	PersonX is beyond PersonY's reach	sad
xIntent	PersonX loses a lot of weight	to be skinny
oReact	PersonX assists ___ in understanding	educated
oReact	PersonX does n't want to go back	annoyed
xNeed	PersonX keeps the pot boiling	cook noodle
xNeed	PersonX shifts PersonY's weight	to lay next to PersonY
xWant	PersonX finally told PersonY	to hope thinks stay ok with them
xEffect	PersonX sits quietly in my coffee shops	relaxes and hangs out
xEffect	PersonX buries PersonX's head in the sand	has a hard time with their lives
xReact	PersonX blows chunks	unwell
oEffect	PersonX hands PersonY a letter	read the letter
xWant	PersonX has to take PersonY to the doctor	to drive the car
oEffect	PersonX gives PersonY's one	Receives something
xNeed	PersonX kicks the tyres	be near the tires
xNeed	PersonX gives PersonY a book	find person y
xIntent	PersonX takes PersonY back	to drive
oWant	PersonX makes a long story short	to learn something
xEffect	PersonX performs tricks	tired from physical activity
oEffect	PersonX eats all of PersonY's food	lose their food
xEffect	PersonX shoves PersonY away	frowns
xReact	PersonX fills it with water	neutral
xIntent	PersonX reads ___ in one	learn
oReact	PersonX brings PersonY's umbrella	dry
oWant	PersonX understands PersonY's position	to talk to PersonX
oEffect	PersonX goes to PersonY's home	PersonY relaxes into couch and sighs
xAttr	PersonX opens PersonY's own store	rich
xAttr	PersonX reads the directions	diligent.
xReact	PersonX throws ___ at the teacher	angry
oWant	PersonX celebrates PersonY's birthday	to enjoy their birthday
xEffect	PersonX is making spaghetti	person x is full
xReact	PersonX preserves PersonX's identity	less worried.
xNeed	PersonX sues the company	sign the contract
xEffect	PersonX fires PersonY's rifle	gets sore shoulder from kickback
xReact	PersonX gives ___ a gift card	giving
xWant	PersonX takes PersonY's part	to take over the part permanently
xWant	PersonX goes hungry	to save money
oWant	PersonX gives it to PersonY's son	to thank PersonX
xNeed	PersonX is recently divorced	to file for divorce
xNeed	PersonX takes a job	to apply for the job
xWant	PersonX executes ___ upon PersonY doeth evil	To pay Y back
xWant	PersonX puts the ___ into operation	to see if it works
oEffect	PersonX sends ___ down PersonY's spine	smirks
xIntent	PersonX learns another ___	to satisfy curiousity
oWant	PersonX fixes upon PersonY	to avoid PersonX
xAttr	PersonX rents a car	satisfied
oWant	PersonX seats beside PersonY	to talk to PersonX
oWant	PersonX finds ___ in PersonY's backyard	to see if it is their cat
xEffect	PersonX is taking a trip	relieves stress
xReact	PersonX sets an alarm	prepared
xNeed	PersonX catches PersonY off guard	for personY to not expect someone was around
xEffect	PersonX meets PersonX's boyfriend	goes on dates
oWant	PersonX uses PersonY's car	to lend the car to PersonX again
xIntent	PersonX decides to go swimming	to swim
xReact	PersonX grabs a glass	quenched
xIntent	PersonX reads PersonY's mind	to know more about persony
xReact	PersonX produces ___ in response	responsive
xIntent	PersonX sees PersonY today	to see
xNeed	PersonX rues the day	to have had everything go wrong
xNeed	PersonX wants to meet new people	to join a club
xAttr	PersonX cups ___ in PersonY's hands	Sorry
xReact	PersonX bites PersonY's lip	vindicated in violence
xNeed	PersonX buys another	to pay for his purchase
xWant	PersonX determines PersonY's position	Explain responsibility
oReact	PersonX meets ___ with force	opposition.
xIntent	PersonX washes clothes	to help in the household chores
xIntent	PersonX expresses ___ in terms	to make his feelings known
xReact	PersonX follows ___ around	sad
xIntent	PersonX tickles PersonY's fancy	to play
xNeed	PersonX takes ___ to the shop	to purchase a car
oWant	PersonX tells jokes	to tell a joke in return
oWant	PersonX changes men 's ___	to fight for the cause
xIntent	PersonX pulls PersonY toward PersonZ	to bring the person y closer
oEffect	PersonX slams the door behind PersonY	PersonY jumps from fear due to the loud back
xWant	PersonX decides to wait	to avoid mistakes
xReact	PersonX is all ears	attentive, informed
oReact	PersonX puts PersonY's ___ at ease	thankful
oReact	PersonX plays PersonX's ___ right	defeat
xEffect	PersonX plays ___ with PersonX's dad	defeated
xWant	PersonX feels a bit	cheer himself up
xIntent	PersonX reads every word	to learn
xEffect	PersonX never gave	is encouraged to do more
xReact	PersonX is at the beach with friends	refreshed and happy
oReact	PersonX cries for help	scared
oWant	PersonX gives PersonX's husband ___	to give something back to their wife.
xWant	PersonX tilts PersonY's head	move in other directions
oWant	PersonX proves PersonY wrong	to fight with person X
oWant	PersonX uses a leash	to make love to PersonX
xNeed	PersonX lets PersonY's sleep	To be near Y
xWant	PersonX invites all of PersonY's friends	to throw a party
xIntent	PersonX invites all PersonX's friends and family	be together
xNeed	PersonX maintains PersonY balance	to hold him
xNeed	PersonX eats it anyways	see a fly on it
xEffect	PersonX avoids PersonY misunderstanding	sighs in relief
oReact	PersonX gives it to PersonX's son	thankful
xEffect	PersonX plays monopoly	personx goes to jail
oWant	PersonX takes ___ to arrive	to greet PersonX
oWant	PersonX grows ___ in PersonX's garden	to share his joy
oEffect	PersonX takes PersonY's boat	is mad at X
oWant	PersonX is very late for work	to ask why PersonX is late
xAttr	PersonX makes matters worse	guilty
xWant	PersonX has a dog named PersonY	to love the dog
xAttr	PersonX breaks ___ in two places	belligerent
xReact	PersonX gets better grades	excited
xReact	PersonX finds a frog	confused
xReact	PersonX takes it to the store	indecisive
xEffect	PersonX serves PersonX's turn	SATISFYING
xEffect	PersonX evens made ___	gets fined for failing to pay tax
oWant	PersonX closes early	to go to the shop
xReact	PersonX takes the next step	happy
oReact	PersonX selects the ___ best for you	good
oReact	PersonX drives PersonX's truck	happy to help
xIntent	PersonX takes PersonY's car	to sell the car for money.
oEffect	PersonX removes PersonY's shoes	Takes shower
xReact	PersonX sends money	very satisfied, helpful to others
xReact	PersonX is mowing PersonX's lawn	tired
xIntent	PersonX wants to tell PersonY	to inform
oReact	PersonX saves PersonY soul	in debt
oWant	PersonX discusses the matter with PersonY	to give some tips to person x
xIntent	PersonX gets arrested	to plead guilty.
xIntent	PersonX takes PersonY's picture	likes how person looks
xIntent	PersonX passes the test	to pass the class
xWant	PersonX sees the band	to go home
xAttr	PersonX cuts the ribbon	animated
xIntent	PersonX prevents the ___ from gaining	problems feas
xReact	PersonX stops in time	relieved to have prevented the mishap
xEffect	PersonX puts PersonY's arm around PersonY	has body contact with PersonY
xEffect	PersonX plays a musical instrument	Improves their skills
xIntent	PersonX lets nature take its course	to allow something to happen naturally
xIntent	PersonX comes near PersonY	ask his friend for advice
xReact	PersonX forces back the ___	tried
xWant	PersonX meets PersonY emergency	to try to improve the situation
xEffect	PersonX gives PersonY a sign	getes signed back
xNeed	PersonX is running for class president	to write a campaign
oEffect	PersonX accomplishes PersonY's objectives	is left out
oReact	PersonX eats the lord 's ___	cross
xNeed	PersonX sends ___ on PersonY's way	to assess the situation
xAttr	PersonX honks PersonY's horn	panicked
xIntent	PersonX follows the sound	to learn the source
oReact	PersonX begins PersonY work	happy
xReact	PersonX gets ___ on the way home	surprised
xReact	PersonX is playing at the park	happy and excited
xNeed	PersonX evaluates ___ in terms	to gain access to the data
oReact	PersonX fixes PersonX's computer	satisfied too
xIntent	PersonX cooks meal	to satisfy his hunger
oReact	PersonX plays kick ball	enjoyment
xAttr	PersonX wears women 's ___	trendy
xNeed	PersonX turns state 's ___	to provide argument
oEffect	PersonX asks PersonY to meet	Runaway
oReact	PersonX says the wrong thing	unhappy
xEffect	PersonX finishes PersonX's lunch	has a full stomach
oWant	PersonX prevents ___ by others	to show PersonX who's the boss
oReact	PersonX makes room for PersonY	thankful
xNeed	PersonX buys everything PersonY needed	money
xAttr	PersonX calls my friend	happy
xWant	PersonX really hated	learn to like the hated thing
xReact	PersonX runs scared	scared
oReact	PersonX keeps PersonY's ___ above water	lucky to have a great friend
xIntent	PersonX texts while driving	to talk with friends
oWant	PersonX tells PersonY to meet	to let PersonY know if they are available to meet.
oReact	PersonX throws ___ around PersonY	scared
xWant	PersonX sees some friends	talk about the party this weekend
xReact	PersonX sees the forest for the trees	a bigger understanding
xNeed	PersonX holds fast the ___	to set the tradition up
xEffect	PersonX buys ___ for PersonX's son	provides
xIntent	PersonX lets PersonY leave	to relax from all the excitement
xAttr	PersonX makes pizzas	talented with food
xEffect	PersonX is often late	PersonX is seen as rude
xAttr	PersonX announces PersonY's arrival	responsible
xWant	PersonX decides PersonX's fate	to be without uncertainty
oEffect	PersonX breaks my foot	cry
oReact	PersonX loves PersonX's children	happy
xReact	PersonX pursues PersonX's dream	greedy
oWant	PersonX grins back at PersonY	to be friendly
xWant	PersonX decides to go to the casino	play
xWant	PersonX crawls back into bed	to sleep
oWant	PersonX talks for PersonY hour	to get lunch together
oReact	PersonX gives PersonY a discount	happy to pay less.
xAttr	PersonX really wanted ___	jealous
xAttr	PersonX puts the cookies in the oven	contributive
xWant	PersonX becomes PersonY adult	buy a house
xWant	PersonX is almost done	take a shower
oEffect	PersonX walks PersonY home	breathe heavily
xEffect	PersonX loves comic books	buys comic book subscription
xWant	PersonX brings two together	to make the two get married
oReact	PersonX tells PersonY's son	informed of something
xReact	PersonX gets a standing ovation	grateful.
xReact	PersonX sees ___ on PersonY's face	happy
oEffect	PersonX tells tales out of school	ask questions
xWant	PersonX gets nothing	to weep
oWant	PersonX drives PersonY home	go to sleep
xEffect	PersonX says would return	personX must plan to return.
xIntent	PersonX paints the room	to have a fresh coat
oReact	PersonX runs away with PersonY	good about getting away now
xAttr	PersonX makes the football team	dedicated
xIntent	PersonX giveth PersonX's ___ for the sheep	because like person
xNeed	PersonX starts PersonX's business	apply for loan
xEffect	PersonX calls the police	gets sweaty
xEffect	PersonX often made ___	people liked to eat the food
xReact	PersonX loves PersonY's gift	excited
xWant	PersonX calls the store	more information about an item.
xAttr	PersonX takes the cat home	responsible
xWant	PersonX reaches every ___	to be thorough
xIntent	PersonX cleans everything	nothing to be dirty
xReact	PersonX spills ___ on PersonX's shirt	messy
xAttr	PersonX calls the police	worried
oReact	PersonX plays a board game	friendly
xNeed	PersonX does ___ one day	to take action
oEffect	PersonX makes noise	animals run away
xWant	PersonX works perfectly	not change a thing
xReact	PersonX gets PersonX's degree	excited.
oEffect	PersonX supports PersonX's family	is supported
xWant	PersonX writes PersonY book	to proofread the book
xNeed	PersonX takes a bath	to draw water
oEffect	PersonX sees ___ on PersonY's face	Is sneering at X.
oEffect	PersonX catches PersonY peeking	becomes embarrassed
xAttr	PersonX stays friends	friendly
oReact	PersonX loves PersonY's husband	anger,worried
xWant	PersonX judges the ___ in righteousness by that man	to act like someone
oReact	PersonX keeps PersonY from falling	relieved.
xAttr	PersonX strengthens PersonX's position	strong
oWant	PersonX goes well	to congratulate PersonX
xIntent	PersonX takes PersonX's first bite	to try the food
xWant	PersonX imposes ___ upon PersonY	to bring him under his control
xWant	PersonX serves PersonX's interests	apologize for not considering others
oEffect	PersonX dips PersonY's head	got dirty head.
xEffect	PersonX chips PersonX's tooth	visits dentist
oReact	PersonX serves one 's ___	looked after
xNeed	PersonX studies all day	get books
xEffect	PersonX feels very lonely	calls a friend
oEffect	PersonX fulfills PersonY's obligations	thanks personX
xNeed	PersonX persuades PersonY to join	to show PersonY some information
xReact	PersonX cooks steak	accomplished
oWant	PersonX teaches ___ at the university	earn good grades
xEffect	PersonX wears high heels	Appears taller
xReact	PersonX gets soaked	annoyed
xWant	PersonX makes a stew	to invite others for dinner
xEffect	PersonX takes ___ to school	takes the book to school
oReact	PersonX gives PersonY the means	good
xNeed	PersonX takes PersonY's girlfriend	He notices he is not treating her right.
xAttr	PersonX walks to the kitchen	helpful
xReact	PersonX sees someone	enjoyment
oReact	PersonX gets PersonY a new one	helped
xEffect	PersonX extends PersonX's ___ to include	get's less rest
xNeed	PersonX manages to escape	dig a tunnel
oEffect	PersonX blows the lid off ___	Person personX was yelling at will try to return the favor.
xIntent	PersonX wants to be a scientist	to cure diseases
xReact	PersonX brings ___ together	happy
xEffect	PersonX considers in detail the ___	decides
xNeed	PersonX carries home the ___	to be out of house
xIntent	PersonX agrees to try it	to try new things
oReact	PersonX asks my neighbor	angry
xIntent	PersonX plays hide and seek	to entertain someone
xReact	PersonX asks PersonX's mom for help	appreciative
xNeed	PersonX works a full time job	to look for work
xNeed	PersonX cuts ___ badly	to chop vegetables
oReact	PersonX gives PersonY every ___	loved
oReact	PersonX brings PersonY to the attention	embarassed
xNeed	PersonX never showed up	get stuck in traffic
xReact	PersonX stops at the red light	eager
oReact	PersonX wins PersonY's heart	love
xWant	PersonX goes home instead	to retire to bed
xWant	PersonX meets a woman	tell friends about her
oReact	PersonX sees PersonX's husband	happy to see personx.
xIntent	PersonX left ___ ago	to go
oEffect	PersonX loves PersonY back	develop relationship
xNeed	PersonX solves the ___ in a way	to read book
oEffect	PersonX makes PersonX's mom happy	they become energized
xWant	PersonX buys a new boat	to drive it
xWant	PersonX makes a difference	to be impactful
oReact	PersonX exits stage left	satisfied with personx's performance
oReact	PersonX starts PersonY's truck	grateful
xWant	PersonX visits the pet store	buy a pet
xNeed	PersonX adds oil	to unscrew cap
xWant	PersonX drums PersonY's fingers	drum
oEffect	PersonX ignores PersonY's mother	becomes sad
oWant	PersonX loses PersonY's car keys	to be bitter
xReact	PersonX hears PersonY voice	confused by the voice
oReact	PersonX eats PersonY's lunch	angry
xWant	PersonX throws a tantrum	to get their way
xWant	PersonX smokes a cigarette	to relax
oReact	PersonX pleases PersonY's father	satisfied
xIntent	PersonX does whatever PersonY wanted	to be compliant
oEffect	PersonX anoints PersonY with oil	PersonY is honored
oReact	PersonX gets PersonY's car fixed	happy
xReact	PersonX feels sick ___	poorly
oReact	PersonX yells back	upset
oEffect	PersonX lies at PersonY's feet	PersonY feels relaxed
xWant	PersonX brings pressure to bear	to be caught
xAttr	PersonX keeps the ___ under control	assertive
xNeed	PersonX exalts PersonY's ___ together	to respect someone
oReact	PersonX gives ___ detention	humiliated
xEffect	PersonX enjoys ___ so much	PersonX doesn't want the day to end.
xNeed	PersonX makes PersonY impression	Study the way they do certain things.
xReact	PersonX treats like a PersonY	good.
xReact	PersonX is going to the park	excited
xIntent	PersonX gives PersonY training	to help person y get healthy
oReact	PersonX fees PersonY's dog	happy
oReact	PersonX would play with PersonY	happy
xNeed	PersonX does a better job	to be motivated
xAttr	PersonX quickly grabbed	No diffrent
xWant	PersonX exceeds ___ from the date	To achieve target
oReact	PersonX lets PersonY go	upset
xEffect	PersonX places PersonY at the head	heart rate goes up
xWant	PersonX sets the ___ right	to help others too
xWant	PersonX wins ___ back	TO CELEBRATE THE WIN
xAttr	PersonX forces ___ upon PersonY	demanding
oEffect	PersonX establishes PersonY program	thanked x
oReact	PersonX hangs on every word	friendly
oEffect	PersonX makes breakfast for PersonY's family	has a full belly
oWant	PersonX drops a bombshell	to go home
xIntent	PersonX is going to work	to make a living
xAttr	PersonX bets PersonX's boots	a risk taker
oWant	PersonX educates PersonY's children	to pay PersonX
oEffect	PersonX takes PersonY by force	PersonY falls to the ground
oEffect	PersonX makes PersonY fortune	goes to the moon
oEffect	PersonX obtains PersonY audience	Learns about PersonX's talents
xWant	PersonX wears headphones	to dance
xEffect	PersonX fights ___ to hand	sweats
oEffect	PersonX says anything else	listens
oEffect	PersonX gives PersonY's candy	thankful
xEffect	PersonX distinguishes ___ from reality	makes observations and inferences.
xNeed	PersonX sips PersonY's coffee	to be around PersonY
xAttr	PersonX shares PersonX's experiences	empathetic
oReact	PersonX wipes the ___ from PersonY's face	love
xEffect	PersonX settles among PersonY	make a friendship
xEffect	PersonX hangs the picture	jumps around on one foot
xIntent	PersonX utilizes every ___	to make the best use of resources
xWant	PersonX ends the relationship	to start new relationship
xWant	PersonX laughs in PersonX's sleeve	for it to go unnoticed
xWant	PersonX talks to PersonX's teacher	to start private tutoring classes
oReact	PersonX plays ___ with a friend	satisfied.
oEffect	PersonX grows ___ in PersonX's backyard	PersonY gets framed for marijuana
xWant	PersonX safeguards PersonY's interests	to reject the unfair deal
xAttr	PersonX puts the ___ away	neat
xNeed	PersonX creams in PersonX's jeans	to look at something attractive
xNeed	PersonX grows a garden	Access a garden area/lawn.
xAttr	PersonX misses PersonX's parents	lonely
xWant	PersonX says things like	to break their friendship
oWant	PersonX gets in on the act	to collaborate with others
xEffect	PersonX goes deer hunting	PersonX sweats from carrying a dead deer
xAttr	PersonX is running for president	confident
oWant	PersonX calms PersonY's nerves	to relax
xReact	PersonX claims PersonX's prize	strong
xIntent	PersonX builds a sand castle	entertained
xEffect	PersonX lavishes upon PersonY	gets sex
xReact	PersonX finds PersonX's family	excited
oReact	PersonX takes lots of photos	happy
oEffect	PersonX puts ___ on PersonY's car	no effect
xReact	PersonX sees one in real life	thrilled and happy
xAttr	PersonX is getting older	nostalgic
xNeed	PersonX wants a snack	get in the car
xAttr	PersonX changes people 's ___	influential
xWant	PersonX makes many friends	to hook up
xAttr	PersonX bets the farm	aggressive
oEffect	PersonX tries to talk to PersonY	is oblivious
oWant	PersonX makes ___ halfway	to watch them finish
xIntent	PersonX points fingers	to show where something is.
xEffect	PersonX leaves the office	thinks about his day at work
xIntent	PersonX evens asked PersonY	know more information
oWant	PersonX replies back	possibly reply back again
xReact	PersonX makes a pig of oneself	embarrassed
oWant	PersonX gives PersonY an earful	to listen to them
xAttr	PersonX traces the ___ in this book	adept
oEffect	PersonX loves PersonY so much	Gives kisses
oEffect	PersonX receives PersonX's brother 's ___ from PersonX's hand	X's brother is held by X.
xNeed	PersonX casts PersonX's ___ upon PersonY	to look in PersonY's direction
xEffect	PersonX quickly left	he can relax
xNeed	PersonX goes home immediately	to call their parents
oReact	PersonX teaches PersonY a lesson	out of ignarance about something
oReact	PersonX kicks PersonY when they are down	abused
oReact	PersonX hits a parked car	upset
oReact	PersonX asks ___ to dinner	excited
