prefix	input_text	target_text
xIntent	PersonX holds PersonY in my arms	to hold arm
xIntent	PersonX always told ___	to help persony
xIntent	PersonX sleeps at night	to not be tired
xIntent	PersonX finds PersonY's first class	to get their degree
xIntent	PersonX decides to buy a dog	for companionship
xIntent	PersonX fixes PersonY's flat tire	be a good neighbor
xIntent	PersonX shows PersonX's support	to be supportive
xIntent	PersonX builds PersonY's houses	to help
xIntent	PersonX plays ___ with friends	to enjoy the leave
xIntent	PersonX steals something	to gain something
xIntent	PersonX snaps PersonY's head off	show his anger
xIntent	PersonX shapes PersonX's lives	to change their lives
xIntent	PersonX wants ___ anymore	a monkey
xIntent	PersonX gives PersonY a huge hug	to show appreciation
xIntent	PersonX clears cut	to have a straight edge
xIntent	PersonX inclines PersonY's head	someone to look at the ground.
xIntent	PersonX checks PersonY's mailbox	to help person y out
xIntent	PersonX surprises ___ for PersonY's birthday	them to have the best birthday ever
xIntent	PersonX calls all PersonX's friends	a party
xIntent	PersonX goes swimming with friends	to lose weight
xIntent	PersonX moves back home	family
xIntent	PersonX casts pearls before swine	doesn't know that the task is useless
xIntent	PersonX takes ___ to the capital city of	to take care of some business
xIntent	PersonX gives PersonY protection	to keep his duty as a bodyguard
xIntent	PersonX carries out PersonX's plans	to be accomplished
xIntent	PersonX takes ___ to bed	to unwind before going to sleep
xIntent	PersonX walks for hours	to find an address
xIntent	PersonX hides PersonX's feelings	to be discreet
xIntent	PersonX sets the ___ in motion	to maintain the quality
xIntent	PersonX helps PersonY's mom	to lend a hand
xIntent	PersonX plays a ___ in society	to be a good person
xIntent	PersonX beats the bishop	to hurt the bishop
xIntent	PersonX reaches PersonY's room	to see y
xIntent	PersonX shows PersonY how to play	persony to know how to play
xIntent	PersonX buys bread	to have food supplies
xIntent	PersonX gets ___ first	to beat someone
xIntent	PersonX sacrifices one 's ___	the money
xIntent	PersonX brings PersonY food	to be caring
xIntent	PersonX cleans PersonY's bathroom	to help persony.
xIntent	PersonX spends the afternoon	playing golf.
xIntent	PersonX is playing at the park	to play at the park
xIntent	PersonX loses a lot of weight	to look better and more fit.
xIntent	PersonX waits in the lobby	to meet his buyer
xIntent	PersonX increases PersonY's power	to support
xIntent	PersonX has great fun	to have great fun
xIntent	PersonX smells very bad	to not shower.
xIntent	PersonX returns to school	to learn
xIntent	PersonX raises PersonX's hat	say hello
xIntent	PersonX builds a house	to live in their own self built home
xIntent	PersonX feels PersonY's body	to touch her body
xIntent	PersonX gives PersonY the cold shoulder	persony to know they're mad at them
xIntent	PersonX puts ___ on PersonX's back	to be prepared
xIntent	PersonX does something nice	nice
xIntent	PersonX fills PersonY's pipe	to be helpful
xIntent	PersonX sits on the edge of the bed	want to take rest
xIntent	PersonX means business	to control others
xIntent	PersonX spends the ___ at home	to be nice, to show appreciation, because they like persony
xIntent	PersonX drops PersonX's cell phone	to know if it will break.
xIntent	PersonX drives ___ to the hospital	help her
xIntent	PersonX takes ___ in the century	to take charge
xIntent	PersonX makes the appointment	to get information
xIntent	PersonX restores the ___ to PersonY's position	help person y
xIntent	PersonX twirls around	to dance with their partner.
xIntent	PersonX happily accepted ___	assurance for future
xIntent	PersonX turns PersonX's ___ around	to be a better person
xIntent	PersonX denies everything	to get away with stealing
xIntent	PersonX has PersonX's leg amputated	to live
xIntent	PersonX visits PersonY's parents	to be nice
xIntent	PersonX relaxes on the beach	to unwind
xIntent	PersonX chooses PersonX's ___ carefully	to be straightforward
xIntent	PersonX decides to go back home	to eat
xIntent	PersonX saves ___ as possible	fuel as possible in work
xIntent	PersonX enjoys the beach	to be at the beach
xIntent	PersonX stops PersonY's car	to prevent it from going
xIntent	PersonX gives PersonY's dog ___	to play fetch with the dog.
xIntent	PersonX takes a bus	transportation
xIntent	PersonX eats my lunch	to play a joke on me
xIntent	PersonX reads PersonX's books	to relax
xIntent	PersonX opens PersonY's mouth to speak	say something to someone.
xIntent	PersonX takes a day off	to relax
xIntent	PersonX meets PersonY's boyfriend	be social
xIntent	PersonX gets ___ off the ground	to have his own business.
xIntent	PersonX buys snacks	to eat.
xIntent	PersonX tells PersonY nothing	to keep the secret
xIntent	PersonX changes PersonY's policy	to achieve an accomplishment
xIntent	PersonX changes ___ often	attitude
xIntent	PersonX grabs PersonY's backpack	to steal the backpack
xIntent	PersonX cleans everything	nothing to be dirty
xIntent	PersonX gathers around ___	to be included
xIntent	PersonX goes back to the house	to watch a football game.
xIntent	PersonX would never forget	to keep their memories
xIntent	PersonX closes it behind PersonY	to give them privacy
xIntent	PersonX starts a company	to be famous
xIntent	PersonX tells PersonY's brother	to inform
xIntent	PersonX restores PersonY to life	to be helpful
xIntent	PersonX leaves ___ on the floor	to be lazy
xIntent	PersonX satisfies PersonY curiosity	to provide knowledge
xIntent	PersonX decides to go on vacation	to get rest
xIntent	PersonX brings PersonY's hands up	to praise person for winning a match.
xIntent	PersonX does one 's duty	to be responsible
xIntent	PersonX walks on water	to show others she is blameless
xIntent	PersonX pulls PersonY close	bond with this person.
xIntent	PersonX beats the clock	to get things done.
xIntent	PersonX helps paint the living room	to be helpful
xIntent	PersonX throws ___ in the garbage	to be cleanly
xIntent	PersonX is a hard worker	to be a better person
xIntent	PersonX takes the bitter with the sweet	to be resigned to fate
xIntent	PersonX eats a slice	to eat
xIntent	PersonX gives PersonX's son ___	to be a good father
xIntent	PersonX takes ___ at school	to earn good grades
xIntent	PersonX learns to read	to be smarter
xIntent	PersonX wins the big jackpot	to become wealthy
xIntent	PersonX slams the door behind PersonY	to express anger
xIntent	PersonX gets ice cream	to indulge himself
xIntent	PersonX teaches PersonY a lesson	to be a good teacher
xIntent	PersonX plays PersonX's first game	to have fun
xIntent	PersonX tries hard to keep	to take care of something
xIntent	PersonX goes see PersonY	to see a person
xIntent	PersonX is going well	to do well
xIntent	PersonX would play	to be playful
xIntent	PersonX studies science	to become a scientist
xIntent	PersonX gets PersonX's car back	to be able to travel
xIntent	PersonX takes ___ to the circus	have a good time
xIntent	PersonX walks around town	see whats going on around the area
xIntent	PersonX quits drinking	to be sober
xIntent	PersonX stops at a red light	to obey traffic laws
xIntent	PersonX gets back at PersonY	be vengeful
xIntent	PersonX gets it fixed	his keyboard to be repaired
xIntent	PersonX keeps a eye on PersonY	to ensure nothing goes wrong
xIntent	PersonX eats with friends	to be social
xIntent	PersonX makes PersonY happy	to make person happy
xIntent	PersonX tries something different	be a better person
xIntent	PersonX is working out at the gym	to become stronger
xIntent	PersonX gives PersonY ideas	to help persony.
xIntent	PersonX gives you PersonY idea	i give a good think
xIntent	PersonX reduces PersonX's risk	to be helpful
xIntent	PersonX supports PersonY's efforts	to show kindness
xIntent	PersonX talks through PersonX's hat	manipulate others.
xIntent	PersonX starts a fire	to destroy things
xIntent	PersonX does PersonY's hair and makeup	makeover artist
xIntent	PersonX devotes PersonX's ___ to the cause	to be passionate
xIntent	PersonX plays PersonY role in the development	to have everything go smoothly.
xIntent	PersonX accepts the fact	to move on with life
xIntent	PersonX finally sat	to rest there legs
xIntent	PersonX goes back in time	to see what life was like in the past
xIntent	PersonX brings ___ to school	to show off.
xIntent	PersonX calls ___ on the phone	to talk with his granny
xIntent	PersonX stands on a street corner	cross the street
xIntent	PersonX fires PersonY's rifle	to shoot a gun
xIntent	PersonX gives ___ the right	to feel generous
xIntent	PersonX pushes the ___ back	to be organized
xIntent	PersonX begins eating	to eat
xIntent	PersonX gives ___ to PersonY's grandmother	to make their grandmother happy
xIntent	PersonX raises PersonX's arm	check person y for perspiration
xIntent	PersonX stops for ice cream	ice cream
xIntent	PersonX rides PersonX's bike to school	to get to class on time
xIntent	PersonX takes ___ to target	to shop
xIntent	PersonX reaches ___ in length	target
xIntent	PersonX rides rides	to try something new
xIntent	PersonX defends PersonX's interests	he feels his intrests are important
xIntent	PersonX watches tv instead	to be alone
xIntent	PersonX loses the weight	to be healthier
xIntent	PersonX mows my lawn	to help
xIntent	PersonX gives the ___ PersonY opportunity	to favour y
xIntent	PersonX needs a job	to make money
xIntent	PersonX is washing the dishes	to finish their chores
xIntent	PersonX gives ___ at work	to look like a team player
xIntent	PersonX rides PersonX's horse	to have an adventure
xIntent	PersonX asks ___ to dinner	a date
xIntent	PersonX shops online	to buy a laptop
xIntent	PersonX teaches PersonY a lesson	to orient people
xIntent	PersonX moves to another city	to be alone
xIntent	PersonX lays PersonX's ___ on the table	to be transparent
xIntent	PersonX imposes ___ upon PersonY	to be in control
xIntent	PersonX carefully picked	to be cautious
xIntent	PersonX leaves the ___ soon	to start fresh
xIntent	PersonX ensures PersonY's safety	to be helpful.
xIntent	PersonX sends ___ to the hospital	them to be okay
xIntent	PersonX locks eyes with PersonY	to be cautious
xIntent	PersonX gives ___ a makeover	to make person y look good
xIntent	PersonX unpacks PersonY's things	helpful
xIntent	PersonX surprises PersonY's wife	to shock someone
xIntent	PersonX asks PersonY to find	teamwork
xIntent	PersonX puts ___ on the ground	something away from him
xIntent	PersonX changes PersonY's ___ for better	nice
xIntent	PersonX makes waffles	to eat breakfast
xIntent	PersonX tries to clean it up	have a clean room
xIntent	PersonX walks the talk	to be correct
xIntent	PersonX reaches PersonY's eyes	to operate
xIntent	PersonX assumes PersonY responsibility	to be helpful
xIntent	PersonX keeps PersonX's commandments	to lead a good life
xIntent	PersonX administers the lord 's ___	be faithful
xIntent	PersonX offer PersonY the job	to complete a task
xIntent	PersonX gives PersonY a share	to give something to someone
xIntent	PersonX wants a new hairstyle	to be more trendy.
xIntent	PersonX says when	to be sure things are done.
xIntent	PersonX invests PersonX's money	to build up an investment
xIntent	PersonX is really bad	to do whatever they want
xIntent	PersonX identifies every ___	everyone to be educated on the matter
xIntent	PersonX carries a tune	to sound good
xIntent	PersonX leaves work	to go home
xIntent	PersonX changes PersonY's views	to be understood
xIntent	PersonX works diligently	to accomplish something
xIntent	PersonX binds together the ___	to make the function happier
xIntent	PersonX joins ___ at PersonX's school	to represent the school
xIntent	PersonX wipes PersonY's tears	to be caring
xIntent	PersonX gets the ball	to score a goal
xIntent	PersonX buys ___ with the money	to have something new
xIntent	PersonX strikes ___ into the heart	to be intimidating
xIntent	PersonX marches to the beat of a different drum	different
xIntent	PersonX watches the whole thing	to know about that
xIntent	PersonX takes off PersonY's clothes	to help them
xIntent	PersonX tries to kiss PersonY	to show his feelings
xIntent	PersonX is cleaning PersonY's house	to be helpful
xIntent	PersonX gets closer and closer	to eavesdrop the conversation
xIntent	PersonX wants to clean it	to clean his mess.
xIntent	PersonX gives PersonY a home	to keep persony safe
xIntent	PersonX has a garage sale	to sell things
xIntent	PersonX puts PersonY's ___ at ease	persony to not worry.
xIntent	PersonX plays kick ball	to exercise and to socialize.
xIntent	PersonX closes PersonX's windows	to focus on the task at hand
xIntent	PersonX has had it	to be understood
xIntent	PersonX invites PersonY over to PersonX's house	to talk to persony
xIntent	PersonX affords braces	straighter teeth.
xIntent	PersonX plays the race card	to enjoy the card game
xIntent	PersonX drives home from school	to get to their house without public transportation
xIntent	PersonX cleans PersonX's cage	to be in a clean environment
xIntent	PersonX makes PersonY inference	to figure out something
xIntent	PersonX expresses PersonX's ___ freely	an open discussion
xIntent	PersonX rides motorcycles	to feel free
xIntent	PersonX gives PersonY a opportunity	to be helpful
xIntent	PersonX makes a pie with PersonY	to bake something
xIntent	PersonX gets a dog	a pet to guard his house
xIntent	PersonX makes the grade	to be the best
xIntent	PersonX makes any money	to work for money
xIntent	PersonX takes ___ around the neighborhood	to help them out
xIntent	PersonX controls women 's ___	to have power
xIntent	PersonX keeps back the ___	to stop from coming inside
xIntent	PersonX starts eating	to satisfy his hunger
xIntent	PersonX extends the ___ to include	give more
xIntent	PersonX turns PersonX's car	to give someone a ride.
xIntent	PersonX bursts into tears	something else
xIntent	PersonX moves across town	to live in a bigger place
xIntent	PersonX develops PersonY attitude	to developing unity
xIntent	PersonX knows PersonY was ready	to be helpful
xIntent	PersonX gives ___ a hug	loving
xIntent	PersonX takes ___ to school	to be responsible
xIntent	PersonX goes back tomorrow	to finish his job
xIntent	PersonX takes the news	knowledge
xIntent	PersonX graduates college	to be successful in their lives
xIntent	PersonX leaves town	to go home
xIntent	PersonX leads ___ astray	to be evil
xIntent	PersonX gets with the times	to learn something new
xIntent	PersonX learns to play tennis	to have a new activity
xIntent	PersonX collects PersonY's thoughts	to understand them better
xIntent	PersonX feels ___ behind PersonY	to be attentive
xIntent	PersonX flosses PersonX's teeth	to clean his teeth
xIntent	PersonX gets PersonY's parents	to help
xIntent	PersonX increases PersonY's wealth	to make y richer
xIntent	PersonX wants ___ for breakfast	to eat something good
xIntent	PersonX throws ___ out the window	to get rid of something.
xIntent	PersonX returns to PersonY's room	wants to be near person y
xIntent	PersonX gets my money	to keep his business growing
xIntent	PersonX gives ___ a job	chance to others
xIntent	PersonX gives PersonY a picture	to share their art
xIntent	PersonX cleans PersonY's house	to be helpful
xIntent	PersonX brings ___ to light	to solve the case
xIntent	PersonX sees the country	to travel.
xIntent	PersonX gives PersonY the strength	to help persony
xIntent	PersonX wears PersonY every day	to look nice
xIntent	PersonX lights candles	light
xIntent	PersonX starts a fire	cook food
xIntent	PersonX has a great vacation	to get away for daily life.
xIntent	PersonX talks to PersonY a bit	communicate
xIntent	PersonX works for months	to save money
xIntent	PersonX is at work one day	to make money
xIntent	PersonX shoos ___ away	to be alone
xIntent	PersonX takes ___ to keep	to hoard goods for the future
xIntent	PersonX tickles the ivories	to show their musical abilities
xIntent	PersonX starts to get dark	to express unpleasant feelings
xIntent	PersonX yells back	to make their point known
xIntent	PersonX throws things away	to clean up the house
xIntent	PersonX sells PersonY's land	money from persony's land
xIntent	PersonX calls PersonY to tell PersonZ	to delegate responsibility
xIntent	PersonX gives PersonY information	to solve his problems
xIntent	PersonX glues ___ back together	to keep his old novel in a good condition
xIntent	PersonX gets a ride home	to go home
xIntent	PersonX helps PersonY to PersonY's feet	help a fallen person get up
xIntent	PersonX promotes to manager	to fill a position
xIntent	PersonX leaves ___ in PersonX's room	something to be secure
xIntent	PersonX thinks would help	get the job done sooner
xIntent	PersonX wants to ask PersonY out	happiness
xIntent	PersonX lets nature take its course	to allow something to happen naturally
xIntent	PersonX finds the one	to pick that one
xIntent	PersonX asks tom	to see if he wants to hang
xIntent	PersonX makes PersonY a sandwich	to make the other eat
xIntent	PersonX decorates PersonY's tree	help persony feel cheerful
xIntent	PersonX watches ___ all week	to help a friend
xIntent	PersonX buys PersonY's flowers	to help them
xIntent	PersonX buys flowers	to express sympathy
xIntent	PersonX wants to say something	to speak out
xIntent	PersonX makes ___ last week	to make something good
xIntent	PersonX claims the money	to earn
xIntent	PersonX starts to pour	to drink something
xIntent	PersonX limits PersonY's use	bossy
xIntent	PersonX invests PersonX's money	to prepare for the future
xIntent	PersonX gives PersonY death	to murder someone
xIntent	PersonX takes ___ to church	to have it their with them
xIntent	PersonX takes PersonY oath	to show his loyalty
xIntent	PersonX is at the beach with friends	swim
xIntent	PersonX goes on the splash mountain ride	to have a thrill
xIntent	PersonX sings PersonY song	to take part in a concert
xIntent	PersonX talks a mile a minute	to be heard
xIntent	PersonX builds a fort	to hide out
xIntent	PersonX comes home today	to return home
xIntent	PersonX is at the county fair	to win a contest
xIntent	PersonX loads PersonX's car	to go on vacation
xIntent	PersonX keeps ___ at a distance	to be alone
xIntent	PersonX finishes PersonY's project	to help
xIntent	PersonX interprets the ___ correctly	to be nice
xIntent	PersonX assesses the patient 's ___	satisfy curiosity
xIntent	PersonX never did PersonX's homework	to watch videos
xIntent	PersonX gets the gold medal	to win.
xIntent	PersonX breathes down PersonY's neck	to intimidate persony
xIntent	PersonX buys a new microwave	to gift someone else
xIntent	PersonX makes good money	to be sucessful
xIntent	PersonX picks flowers	a pretty bouquet
xIntent	PersonX cuts the mustard	to make vegetable gravy of it
xIntent	PersonX digs deep	to be generous
xIntent	PersonX takes a breather	to relax for a minute
xIntent	PersonX eats pizza	to indulge
xIntent	PersonX goes flying	to have an adventure
xIntent	PersonX looks the part	fit in
xIntent	PersonX spends ___ away from home	to go on holiday
xIntent	PersonX wants to go	to go see something
xIntent	PersonX brings PersonY's daughter	they are babysittng
xIntent	PersonX receives PersonX's education	to get a good job
xIntent	PersonX goes to PersonY room	inquisitive
xIntent	PersonX finally finds ___	a relationship
xIntent	PersonX wears ___ all the time	to look good
xIntent	PersonX kicks PersonY when they are down	to pick on person y
xIntent	PersonX pulls PersonY apart	destroy their argument
xIntent	PersonX contacts PersonY's friends	more friends
xIntent	PersonX buys new clothes	to dress nice
xIntent	PersonX saves PersonY's son 's ___	to be a hero
xIntent	PersonX learns to read	to read books
xIntent	PersonX finds the problem	to be part of the solution
xIntent	PersonX learns PersonY's lesson	to understand his friend's studies.
xIntent	PersonX asks ___ to the dance	to be social.
xIntent	PersonX slams the door behind PersonY	to intimidate person
xIntent	PersonX bears upon PersonY	something from person
xIntent	PersonX has enough money to buy one	to purchase the item
xIntent	PersonX solves the ___ in a way	surprised, grateful, happy
xIntent	PersonX receives PersonX's education	smart
xIntent	PersonX makes lasagna	to eat dinner
xIntent	PersonX spends more time with PersonY	to be with someone they care about.
xIntent	PersonX is riding PersonY's motorcycle	to try it out to maybe buy their own
xIntent	PersonX is washing dishes	to clean
xIntent	PersonX wipes PersonY's eye	to be nice
xIntent	PersonX camps in the woods	to relax
xIntent	PersonX takes ___ to the animal shelter	do something for others
xIntent	PersonX works diligently	to progress
xIntent	PersonX asks everyone	to find the lost object
xIntent	PersonX gives PersonX's sister ___	to give her sister flowers for her birthday.
xIntent	PersonX changes my life	to have an influence
xIntent	PersonX gives ___ a new one	someone to have a replacement
xIntent	PersonX advises PersonY to take	to be helpful
xIntent	PersonX takes out an onion	eat
xIntent	PersonX takes ___ around the neighborhood	to introduce them to other people
xIntent	PersonX quits school	to stop taking classes
xIntent	PersonX resolves PersonY's problems	to be a good friend
xIntent	PersonX moves soon	to change location
xIntent	PersonX spends ___ studying	to be the best
xIntent	PersonX waits until the last minute	to make sure that everyone is going to the concert.
xIntent	PersonX loves PersonY's job	to enjoy work
xIntent	PersonX brings PersonX's grades up	satisfied
xIntent	PersonX goes swimming instead	to relax his muscles
xIntent	PersonX hops around	to be silly
xIntent	PersonX sleeps at night	to stay alive
xIntent	PersonX takes a pew	to relax
xIntent	PersonX thinks might help	give aid
xIntent	PersonX asks PersonY to accompany	to have company
xIntent	PersonX works all the time	to make a lot of money.
xIntent	PersonX lays down the marker	mark the route
xIntent	PersonX talks for an hour	to preach
xIntent	PersonX is a great singer	to make music the best they can
xIntent	PersonX lays it on thick	to flatter someone
xIntent	PersonX uses PersonY instrument	to get the job done
xIntent	PersonX spends more time with PersonY	to be around this person
xIntent	PersonX leaves the office	to leave
xIntent	PersonX plays a part in the development	to excel
xIntent	PersonX gets a new tv	to give a new look to his home
xIntent	PersonX sets PersonX's ___ in motion	to start something
xIntent	PersonX makes loud noises	to be heard
xIntent	PersonX vacuums the floor	a clean floor.
xIntent	PersonX is moving into a new house	some changes
xIntent	PersonX takes it inside	to protect it from cold
xIntent	PersonX loves to bake	do something for others
xIntent	PersonX transports PersonY to an island	person to take a tropical vacation
xIntent	PersonX finds a place to park	rest
xIntent	PersonX walks home from work	go home
xIntent	PersonX enters the science fair	compete
xIntent	PersonX fulfills PersonY's obligations	to meet the deadline
xIntent	PersonX drinks wine	improve their health
xIntent	PersonX gets everywhere	to find stuff to do
xIntent	PersonX breaks the enemy 's ___	to fight the enemy well
xIntent	PersonX keeps it in PersonX's pants	to respect another's wishes
xIntent	PersonX gives a great speech	to be heard
xIntent	PersonX makes a website	to educate others
xIntent	PersonX understands PersonY's meaning	to understand person y.
xIntent	PersonX finishes PersonX's report	to figure out more about his field of interest
xIntent	PersonX provides PersonY assessment	to evaluate
xIntent	PersonX keeps PersonY in touch	to keep them updated on their life
xIntent	PersonX buys a gym membership	to get in shape
xIntent	PersonX gives it a shot	try it out
xIntent	PersonX delegates ___ to others	others also to be responsible
xIntent	PersonX mounts PersonX's horse	to ride the horse
xIntent	PersonX listens to music	to enjoy themselves
xIntent	PersonX determines a person 's ___	figure out information about another person
xIntent	PersonX caresses PersonY's cheek	to be loving
xIntent	PersonX takes PersonY examination	to cheat the system.
xIntent	PersonX carries the ___ alone	person  carries  the  alone
xIntent	PersonX takes PersonY's car	to sell the car for money.
xIntent	PersonX listens to PersonY's mother	to behave
xIntent	PersonX goes to PersonY's home	to see their friend
xIntent	PersonX takes PersonY degree	he wants to see it
xIntent	PersonX visits PersonX's father	to make father happy
xIntent	PersonX opens PersonY's arms	teach them sign language
xIntent	PersonX answers the ___ first	write exams
xIntent	PersonX registers to vote	to elect good person
xIntent	PersonX gets a ride home	to go home
xIntent	PersonX gives PersonY a present	to show appreciation
xIntent	PersonX finds a replacement	to always have a backup
xIntent	PersonX makes the best of it	to keep things positive
xIntent	PersonX gives PersonY permission	to be kind and giving.
xIntent	PersonX gets PersonX's books	to go to school
xIntent	PersonX overcomes evil with good	be good
xIntent	PersonX uses ___ efficiently	to not be wasteful
xIntent	PersonX looks PersonY in the eye	acknowledge the other
xIntent	PersonX touches oneself	to gain knowledge
xIntent	PersonX begins to slide	to get off the playground
xIntent	PersonX tells ___ what PersonY wanted	to help
xIntent	PersonX changes PersonX's major	to get the favourite major
xIntent	PersonX sends PersonX's flowers	to convey his love
xIntent	PersonX passes the ball	to assist a basket
xIntent	PersonX decides to go swimming	cool off
xIntent	PersonX puts it under PersonX's pillow	to hide something
xIntent	PersonX buys every ___	to be successful with trading
xIntent	PersonX changes PersonX's hairstyle	to get a new look
xIntent	PersonX makes PersonY approach	to encourage them to approach
xIntent	PersonX decides to walk instead	to get healthier
xIntent	PersonX meets new friends	to have new friends.
xIntent	PersonX learns how to sew	to know a skill
xIntent	PersonX reads PersonY's letters	to hear good news
xIntent	PersonX eats ___ for breakfast	to stay healthy
xIntent	PersonX exercises PersonX's powers	to feel powerful
xIntent	PersonX gets great seats	possibly to impress someone else
xIntent	PersonX tells PersonY mean	to make him understand his faults.
xIntent	PersonX learns to ride PersonY's bike	to be able to ride by themselves
xIntent	PersonX is shopping for groceries	to stock their kitchen
xIntent	PersonX eats my food	to tease
xIntent	PersonX sets PersonY ___ at rest	to assist persony
xIntent	PersonX always followed ___	to make sure he/she gets it right
xIntent	PersonX starts to laugh	he hears something funny
xIntent	PersonX brings PersonY food	to be brings
xIntent	PersonX rids the bus	to save gas
xIntent	PersonX sits alone	pensive
xIntent	PersonX begins the process	to complete the project
xIntent	PersonX makes PersonY's laugh	to share a joke
xIntent	PersonX adds ___ to injury	to attain something
xIntent	PersonX opens PersonY's eyes slowly	to perform surgery
xIntent	PersonX tells PersonY's boss	to inform person's superior something.
xIntent	PersonX averts PersonY's eyes	to avoid person.
xIntent	PersonX wears women 's ___	it does not wrong thing this is good fashion
xIntent	PersonX is driving to PersonX's house	to visit personx
xIntent	PersonX walks home from the grocery store	to get exercise
xIntent	PersonX sees a comedy	to have a good time
xIntent	PersonX is having trouble sleeping at night	had a nightmare
xIntent	PersonX calls a locksmith	to get into their place
xIntent	PersonX puts it in PersonX's pocket	to give a friend something
xIntent	PersonX is driving PersonX's car	drive
xIntent	PersonX teaches PersonY how to fish	to have company
xIntent	PersonX puts PersonX's hair	to go on a date
xIntent	PersonX takes PersonY all day	to babysit them
xIntent	PersonX gives the cat ___	to get its stomach full
xIntent	PersonX pushes PersonY's hair	to play with person
xIntent	PersonX jumps through hoops	to get to the end
xIntent	PersonX pays back the ___	to stop being in debt
xIntent	PersonX stops crying	to get it together
xIntent	PersonX gives PersonY a cup	to offer something
xIntent	PersonX visits PersonY's grandma	to give back to persony
xIntent	PersonX finally called	to ask someone out
xIntent	PersonX visits family	to be with people close to them
xIntent	PersonX finds a new place	a place to call their home
xIntent	PersonX drives ___ home	get home and relax
xIntent	PersonX is going to the beach	to have a good time
xIntent	PersonX gives PersonY life	to be kind
xIntent	PersonX follows suit	to let someone else shine
xIntent	PersonX walks alone	to be by himself
xIntent	PersonX lives and let live	to avoid drama.
xIntent	PersonX receives PersonX's ___ in the schools	to be educated.
xIntent	PersonX gets PersonX's keys	to drive home for food
xIntent	PersonX has done a great job	to do well
xIntent	PersonX changes PersonX's behavior	to be a better person
xIntent	PersonX adds salt	to improve the taste
xIntent	PersonX goes talk to PersonY	to confirm their date
xIntent	PersonX makes PersonY entrance	to help person y out
xIntent	PersonX returns to the restaurant	to eat there
xIntent	PersonX plays ___ PersonX's whole life	to be good at what he/she does
xIntent	PersonX exercises ___ over others	to prove authoritative
xIntent	PersonX shows PersonX's cards	to show their cards
xIntent	PersonX goes to buy a new one	to replace the old one
xIntent	PersonX eats the cookies	to eat
xIntent	PersonX affords a car	to get places quicker
xIntent	PersonX sends PersonX's friend	the friend is more competent
xIntent	PersonX receives PersonY's brother 's ___ from PersonY's hand	to take something that belongs to someone else
xIntent	PersonX makes PersonY leave	to get rid of him
xIntent	PersonX rests PersonY's elbows	relax his arm
xIntent	PersonX has a snowball fight	to have fun
xIntent	PersonX saves the day	to protect someone
xIntent	PersonX tries to win	to gain recognition
xIntent	PersonX gives PersonY a wink	to call him in for a private meeting
xIntent	PersonX checks ___ in the mirror	to see how they look
xIntent	PersonX makes PersonY enemy	to make vengeance
xIntent	PersonX forces back the ___	to implement authority
xIntent	PersonX contains PersonX's excitement	to appear professional
xIntent	PersonX brings home the ___	to provide for family
xIntent	PersonX turns PersonY's back on PersonY	is being rude
xIntent	PersonX reads the bible	follow their religion
xIntent	PersonX lies on the sidewalk	to get a tan
xIntent	PersonX shares PersonY's feelings	to show empathy
xIntent	PersonX surfs the web	to find information
xIntent	PersonX attends ___ regularly	to go out
xIntent	PersonX lives at home	to keep her mom company.
xIntent	PersonX takes about an hour	to be late
xIntent	PersonX asks ___ what was wrong	helpful
xIntent	PersonX changes PersonX's views	to feel in control
xIntent	PersonX is a fashion designer	to design
xIntent	PersonX looks after PersonX's interests	to regain control over their life
xIntent	PersonX grabs PersonY's arms	persons attention
xIntent	PersonX gets a snack	food
xIntent	PersonX develops PersonY program	to done person's project
xIntent	PersonX brings ___ to the vet	to take care of something
xIntent	PersonX quits the job	to move
xIntent	PersonX plays it everyday	to learn a new skill
xIntent	PersonX cooks ___ perfectly	to be skilled
xIntent	PersonX orders some food	to satisfy their hunger
xIntent	PersonX never minds	to move on
xIntent	PersonX never return	to get away from everyone
xIntent	PersonX regains PersonX's strength	to be a strong person
xIntent	PersonX plays the trombone	practice
xIntent	PersonX punches PersonY's lights out	to hurt person y
xIntent	PersonX looks for a new job	to be employed
xIntent	PersonX breaks PersonX's lance	to win
xIntent	PersonX changes PersonX's tone	decorum
xIntent	PersonX tells the joke	to amuse everyone
xIntent	PersonX also wanted ___	for them to do it
xIntent	PersonX makes PersonY's way over	to get to their destination
xIntent	PersonX gives PersonX's baby ___	to be caring.
xIntent	PersonX buys a brand	to be the brand's leader
xIntent	PersonX restores the ___ to PersonY's position	to earn a favor
xIntent	PersonX hurts PersonY much	to be a bully
xIntent	PersonX provides PersonY with food	to share
xIntent	PersonX spends ___ online	to be lazy
xIntent	PersonX draws ___ from the data	to study
xIntent	PersonX places the ___ in a position	to win the game
xIntent	PersonX takes PersonX's first step	to start
xIntent	PersonX takes part in the study	to be included
xIntent	PersonX gives PersonY a break	to help the other person.
xIntent	PersonX makes pizzas	to serve others
xIntent	PersonX turns PersonX on	to make love
xIntent	PersonX joins the marines	to serve their country
xIntent	PersonX makes cupcakes	to show off their baking skill
xIntent	PersonX kills PersonY animal	it to be quiet
xIntent	PersonX sees a man about a horse	to buy an animal
xIntent	PersonX puts ___ on the table	to use their hands elsewhere
xIntent	PersonX finishes the hike	to rest
xIntent	PersonX joins PersonY organization	to become a member.
xIntent	PersonX shuts PersonX's face	to stop talking.
