prefix	input_text	target_text
other	PersonX raises and support ___	Grows big and strong
other	PersonX plays drums	musical.
other	PersonX drives on the road	skillful
other	PersonX settles the ___ peacefully	skillful
other	PersonX agrees to go	happy to have a plan
other	PersonX applies for a new job	to be employed
other	PersonX becomes a better person	to marry a girl
other	PersonX cares for PersonX's children	to be cared for
other	PersonX sees PersonY father	say hello back
other	PersonX sends PersonX's ___ to a school	Responsible
other	PersonX meets some new people	friendly
other	PersonX gives ___ medicine	to be helpful
other	PersonX claims PersonY's attention	to write on a notebook
other	PersonX trains the new employee	like a boss
other	PersonX starts PersonY's own business	be glad PersonX helped
other	PersonX plants a garden in PersonY's backyard	to get some plants
other	PersonX races home	to get a snack
other	PersonX sweeps the ___ away	to be optimistic
other	PersonX gets saved	to be christian
other	PersonX assumes PersonY responsibility	Ask personY if they did a good job
other	PersonX always wanted a kitten	happy
other	PersonX provides ___ to children	have something to provide
other	PersonX overcomes evil with good	to make a plan
other	PersonX shaves all of PersonX's hair off	to change their look
other	PersonX distinguishes ___ from fiction	the  great  for  fiction
other	PersonX keeps PersonX's commandments	devote themselves to personx
other	PersonX takes the cure	to change their lifestyle
other	PersonX provides ___ for PersonY's children	Person Y has become more dependent on person X
other	PersonX hides PersonX's feelings	to have feelings surpressed
other	PersonX resumes PersonX's duties	determined
other	PersonX looks PersonY in the eye	acknowledge the other
other	PersonX abolishes ___ in the states	to enforce the ruling
other	PersonX reaches the top	to celebrate their achievement
other	PersonX learns to play tennis	to learn a new sport
other	PersonX takes PersonY for granted	small
other	PersonX expects ___ in return	selfish
other	PersonX wanders the streets	to find someone
other	PersonX evaluates PersonY's performance	excited
other	PersonX means every word	intense
other	PersonX unzips PersonY's pants	Gets naked
other	PersonX declares war against PersonY	to kill person y
other	PersonX finally finds ___	a relationship
other	PersonX rids the bus	to save some money
other	PersonX separates from PersonX's husband	worried for her welfare
other	PersonX flies to florida	friendly
other	PersonX sticks to PersonX's knitting	to get better
other	PersonX throws ___ in the trash	clean
other	PersonX reduces the ___ and severity	to think it's to much
other	PersonX gives PersonY the names	happy about helping him
other	PersonX walks towards the door	nan
other	PersonX runs the marathon	train for the marathon
other	PersonX sees a scary movie	to watch scary scenes
other	PersonX makes things better	get recognized
other	PersonX pours oil on troubled waters	helpful
other	PersonX extends PersonX's influence	power hungry
other	PersonX brings the ___ to life	creative
other	PersonX buys PersonY a gift	overjoyed and excited
other	PersonX calls PersonX's grandparents	to stay in touch
other	PersonX raises PersonX's hand	to think of an answer
other	PersonX bases on PersonY's experiences	open
other	PersonX holds PersonX's tongues	warm towards personx.
other	PersonX buys ___ from a store	to put away their money
other	PersonX discusses another ___	people do jobs better
other	PersonX is riding PersonY's bike	Cheers on friend
other	PersonX tells PersonY hoped	talkative
other	PersonX flies around	to fly back
other	PersonX tells PersonY's parents	get shocked
other	PersonX bursts into tears	something else
other	PersonX starts ___ next week	to be smarter
other	PersonX tears up the pea patch	to be destructive
other	PersonX is in art class	creative
other	PersonX plays it cool	safe
other	PersonX buys ___ for PersonX's daughter	grateful
other	PersonX schedules PersonY ___ to show	pays the office
other	PersonX finds ___ nearby	drive around in the area
other	PersonX would n't even	to be rigid
other	PersonX sees PersonY's name	helpless
other	PersonX controls one 's ___	to take charge
other	PersonX feels PersonY's body	loving
other	PersonX tells PersonX's parents what happened	trusted
other	PersonX is a big brother	to thank PersonX for cleaning the house
other	PersonX brings ___ back home	good.
other	PersonX wrecks PersonY's car	muscles tense
other	PersonX takes ___ to the doctor 's office	grateful.
other	PersonX creates ___ in PersonY's image	loved.
other	PersonX gets PersonX's picture taken	excited
other	PersonX gets beat up	They get arrested by the police.
other	PersonX chops wood	warm, too
other	PersonX sees PersonY's aunt	to go somewhere
other	PersonX breaks PersonX's nose	hospital stay
other	PersonX gives PersonY treatment	smart
other	PersonX really needed	desperate
other	PersonX goes play in the traffic	kills person X
other	PersonX knows PersonY was wrong	Denies it
other	PersonX has PersonY by the short hairs	sweat
other	PersonX feels ill at ease	sick
other	PersonX plays this game	to compare notes on the game
other	PersonX takes ___ to the mechanic	to make a determination
other	PersonX commits every ___	betrayed
other	PersonX sends ___ on PersonY's way	to assess the situation
xEffect	PersonX fixes it right away	help mind
xEffect	PersonX cuts PersonY throat	hides from the law
xEffect	PersonX stays still	is not noticed by the alien predators
xEffect	PersonX answers PersonY's questions	PersonX has dry mouth
xEffect	PersonX takes time off	gets fired
xEffect	PersonX washes PersonY's truck	gets  wet
xEffect	PersonX climbs to PersonY's feet	receives support
xEffect	PersonX says would return	personX must plan to return.
xEffect	PersonX hits above PersonX's weight	Gets injured
xEffect	PersonX gets new ones	smiles
xEffect	PersonX gets bigger	roll it
xEffect	PersonX recently visited ___	Gains knowledge
xEffect	PersonX keeps my eyes open	was exhasted
xEffect	PersonX goes alone	PersonX cries
xEffect	PersonX baits PersonX's hook	hands get dirty
xEffect	PersonX makes ___ in school	is voted prom king
xEffect	PersonX reaches for PersonX's phone	checks social media
xEffect	PersonX nuzzles PersonY's neck	Kisses X
xEffect	PersonX begins to melt	disappears.
xEffect	PersonX starts to feel sick	vomits
xEffect	PersonX sends PersonY a text message	receives a response
xEffect	PersonX holds PersonX's meetings	PersonX goes against orders
xEffect	PersonX drives ___ from work one day	is tired
xEffect	PersonX brings these ___ together	gets finger pinched
xEffect	PersonX calls triple a	Triple A helps tow car
xEffect	PersonX gets PersonX's car back	stops walking to places
xEffect	PersonX loves to play video games	is on edge
xEffect	PersonX gets a kick out of ___	goes home
xEffect	PersonX does not know how to swim	gets rescued
xEffect	PersonX says the ___ at the time	waits for a response
xEffect	PersonX is left alone	drinks
xEffect	PersonX helps PersonY's study	PersonX mentors PersonY
xEffect	PersonX starts PersonY program	gets thanked by PersonY
xEffect	PersonX calls PersonY's kids	talks to kids
xEffect	PersonX gathers PersonY's ___ under PersonX's wings	gets thanked
xEffect	PersonX sees things differently	personX rejects their own views
xEffect	PersonX plays better	PersonX impresses the judge
xEffect	PersonX catches and arrested	gets fingerprints taken
xEffect	PersonX chases ___ away	Has nothing to play with
xEffect	PersonX takes the garbage out	has more room in kitchen
xEffect	PersonX knocks PersonX over with a feather	falls down
xEffect	PersonX loves to dance	learns a lot about dancing
xEffect	PersonX buys a new sweater	gets change
xEffect	PersonX fixes the problem	can sleep again
xEffect	PersonX owns a boat	Put gas in it
xEffect	PersonX cleans PersonX's cage	becomes dirty
xEffect	PersonX tells ___ yes	is taken somewhere by persony
xEffect	PersonX gets PersonX's wallet	thinks about how much money they have
xEffect	PersonX gets PersonY picture	feels excited
xEffect	PersonX calls PersonX's doctor	gets blood work done
xEffect	PersonX returns ___ that night	arrives at location
xEffect	PersonX eats some food	Suddenly feels sleepy
xEffect	PersonX mounts PersonY attack	fights back
xEffect	PersonX kisses PersonY lightly	is kissed back
xEffect	PersonX watches ___ at night	sees breaking news
xEffect	PersonX says something like	is perceived as unintelligent
xEffect	PersonX buys a new hat	Protects their head from the sun.
xEffect	PersonX finds ___ in the street	PersonX is thanked.
xEffect	PersonX brings this ___ to a close	smiles
xEffect	PersonX takes ___ well	to hot news on the topic
xEffect	PersonX lifts weights ___	Gets excercise
xEffect	PersonX sees the forest for the trees	They cut down a tree
xEffect	PersonX is too good to be true	true always never fail
xEffect	PersonX understands the ___ well	Person X uses their knowledge to their advantage.
xEffect	PersonX gets good	takes a nap
xEffect	PersonX rules the school	is feared
xEffect	PersonX moves to cambridge	gets new neighbors
xEffect	PersonX becomes a professional gamer	to make money
xEffect	PersonX meets a girl online	gets excited
xEffect	PersonX uses PersonX's resources	makes the best with what they have
xEffect	PersonX plays a ___ in the production	nervousness
xEffect	PersonX has eyes bigger than PersonX's belly	Person can't finish meal.
xEffect	PersonX transports PersonY to an island	paid
xEffect	PersonX keeps PersonY in line	moves Person Y
xEffect	PersonX kills PersonY's brother	PersonX gets caught
xEffect	PersonX follows ___ around	goes to jail
xEffect	PersonX boards the boat	hangs on
xEffect	PersonX exchanges flesh	is talked about on the local news
xEffect	PersonX grabs PersonY's wrist	PersonX is yelled at
xEffect	PersonX works PersonX's magic	impresses with what they do
xEffect	PersonX has to get rid of it	PersonX puts it on EBay
xEffect	PersonX hires and fire ___	lets it go to his head
xEffect	PersonX buys a new keyboard	is taught how to play
xEffect	PersonX takes the rest of the day	PersonX has to use their vacation time
xEffect	PersonX lands on PersonX's hand	cries
xEffect	PersonX gets a good grade	laughs
xEffect	PersonX feels awful	sighs in frustration
xEffect	PersonX gets angry at PersonY	hopes they don't do it again
xEffect	PersonX often made ___	people liked to eat the food
xEffect	PersonX spends the night	jumps in bed
xEffect	PersonX plays a part in the development	contributes
xEffect	PersonX increases the ___ and to reduce	gives out more money
xEffect	PersonX gets very cold	blood pressure goes up
xEffect	PersonX eats something healthy	try to exercise
xEffect	PersonX becomes best friends	talks to person.
xEffect	PersonX paints PersonY's bedroom walls	PersonX gets paid
xEffect	PersonX does magic tricks	takes a bow
xEffect	PersonX eats too much candy	does not feel hungry
xEffect	PersonX nurses ___ to health	HE IS HUNGRY
xEffect	PersonX brings PersonY's car	relief
xEffect	PersonX plays a gig	sore mussels
xEffect	PersonX promotes PersonX's welfare	has good health
xEffect	PersonX raises ___ to PersonY's lips	makes Y withdraw
xEffect	PersonX becomes aware	gets strapped to bed
xEffect	PersonX protects workers ' ___	They are given praise
xEffect	PersonX groups ___ together	PersonX puts alike things together
xEffect	PersonX whistles past the graveyard	closes mouth
xEffect	PersonX thanks ___ for the help	thinks kind thoughts
xEffect	PersonX eats the cake	blood sugar increases
xEffect	PersonX visits ___ this weekend	no effect
xEffect	PersonX invites ___ to lunch	good taste
xEffect	PersonX grabs one	sad
xEffect	PersonX knows PersonY better	smiles
xEffect	PersonX turns on PersonX's heel	looks up
xEffect	PersonX teaches ___ to read	stares at words on pages
xEffect	PersonX dates for 3 years	Proposes
xEffect	PersonX asks PersonY what happened	thinks about how to respond
xEffect	PersonX grows bored	tensed
xEffect	PersonX loves the pictures	fulfill
xEffect	PersonX challenges PersonY's brother	thinking about past moments
xEffect	PersonX looks over PersonY's shoulder	gets pushed away
xEffect	PersonX wants to stay	struggles to remain
xEffect	PersonX adds ___ to injury	doesn't have many friends
xEffect	PersonX breaks PersonY's hand	hears scream
xEffect	PersonX hurts a lot	PersonX holds their stomach from being in pain
xEffect	PersonX decides to ask PersonY out	gets a date
xEffect	PersonX takes a big bite	salivates
xEffect	PersonX decides to ask PersonY out	Gets jitters
xEffect	PersonX is playing in the park	sweaty
xEffect	PersonX contests every ___	contest is denied.
xEffect	PersonX handles the situation	he gets more
xEffect	PersonX examines these ___ in detail	finds a flaw
xEffect	PersonX forces PersonY's hand	push their hand with power
xEffect	PersonX gets ___ though	loss of finance
xEffect	PersonX takes ___ to the counter	is asked to show state ID
xEffect	PersonX hears a loud noise	yells
xEffect	PersonX wins a game	celebrates win
xEffect	PersonX agrees to take PersonY	helps someone learn
xEffect	PersonX fulfils PersonY's mission	accomplished
xEffect	PersonX gets PersonX's exam back	expecting to get good score
xEffect	PersonX conquers PersonX's fears	has a fuller life
xEffect	PersonX gets creative	Wins the Pulitzer prize
xEffect	PersonX wants to go hiking	PersonX is unable to go hiking.
xEffect	PersonX penetrates every ___	Puts glue in it
xEffect	PersonX loses all of PersonY's money	worries about where to looks for it
xEffect	PersonX is driving PersonY insane	PersonX is punched
xEffect	PersonX lays ___ on the table	gets thanked
xEffect	PersonX makes good friends	to makes good friends
xEffect	PersonX catches PersonY in the act	is kicked out
xEffect	PersonX exhausts every ___	canot find a solution
xEffect	PersonX lays hands on PersonY	gets arrested
xEffect	PersonX asks questions	learns something new
xEffect	PersonX pushes open the ___	Jumps outside
xEffect	PersonX has more money than god	Gets a lot of attention
xEffect	PersonX watches a movie together	personx kicks up feet
xEffect	PersonX gives PersonY a squeeze	Moves arms
xEffect	PersonX rubs PersonY's hands	must return the other person's hands
xEffect	PersonX makes PersonY point	points finger
xEffect	PersonX wins ___ for PersonX's team	Gain recognition
xEffect	PersonX lays the ___ aside	sighs in relief
xEffect	PersonX picks a fight with PersonY	gets beat up by PersonY
xEffect	PersonX finishes the novel	takes a break from reading
xEffect	PersonX makes PersonY appropriation	Talks to PersonY
xEffect	PersonX places ___ on the table	gets sore arm muscles
xEffect	PersonX comes back home	gets greeted
xEffect	PersonX prevails among PersonY	Becomes more confident about himself
xEffect	PersonX is sitting at PersonY's desk	person x can rest.
xEffect	PersonX puts ___ on PersonY's face	Pisses someone off
xEffect	PersonX finally arrived	He gets into the house
xEffect	PersonX makes ___ on the basis	PersonX thinks deeply about the complaints
xEffect	PersonX depends upon the temperature	to go hospital
xEffect	PersonX grabs PersonY's hips	becomes tired
xEffect	PersonX proves PersonY wrong	confidence in intelligence increases
xEffect	PersonX goes round in circles	heart rate increases with stress.
xEffect	PersonX smells like PersonY	smells themselves
xEffect	PersonX finds one 's ___	gains confidence
xEffect	PersonX realizes it was saturday	remembers schedule for saturday
xEffect	PersonX quickly left	he can relax
xEffect	PersonX gets angry	expends energy
xEffect	PersonX demands all the money	PersonX flees in a getaway car
xEffect	PersonX lets the dog outside	goes for a run
xEffect	PersonX tells ghost stories	Person x cant sleep
xEffect	PersonX is hiking in the woods one day	rests
xEffect	PersonX separates the ___ from the body	is able to relax
xEffect	PersonX brings ___ inside	PersonX gets out of the rain
xEffect	PersonX opens PersonY's ___ wide	gets hit
xEffect	PersonX runs smoothly	legs grow tired
xEffect	PersonX decorates PersonY's room	PersonX cleans up PersonX's materials.
xEffect	PersonX goes near PersonY	starts to sweat
xEffect	PersonX is nervous , but excited	sweats
xEffect	PersonX plays ___ with PersonX's dad	defeated
xEffect	PersonX deepens PersonY's understanding	PersonX explains the situation
xEffect	PersonX finds the dog	to dog kick
xEffect	PersonX takes PersonY's phone	act guilty
xEffect	PersonX takes some medicine	recovers
xEffect	PersonX slips on a patch of ice	knocks head
xEffect	PersonX will always love PersonY	stays loving
xEffect	PersonX considers the ___ in relation	decided to make new priorities
xEffect	PersonX starts to die	person x gets hungry
xEffect	PersonX holds the reader 's ___	write confidently
xEffect	PersonX believes PersonY when say	has trust
xEffect	PersonX plays a ___ in the regulation	enforces
xEffect	PersonX stops loving PersonY	He can focus on something else
xEffect	PersonX studies ___ for years	PersonX becomes an expert on law
xEffect	PersonX gets the wrong one	is punished
xEffect	PersonX gets PersonX's hopes up	hopes it turns out well
xEffect	PersonX tests the waters	looks mischievous
xEffect	PersonX races PersonY's friend	talking friend
xEffect	PersonX gives PersonY's husband ___	no effect
xEffect	PersonX gets stitches	gets hospital bill
xEffect	PersonX is a big brother	is looked up to
xEffect	PersonX tries to pick it up	attempt activity again
xEffect	PersonX falls between two stools	is helped to their feet
xEffect	PersonX throws a spanner in the works	yelled at
xEffect	PersonX gives it to PersonY's mother	hands it over
xEffect	PersonX lets go and let god	less alert to stressful things
xEffect	PersonX boards a plane	has jetlag
xEffect	PersonX arrives every ___	PersonX follows routine
xEffect	PersonX is driving home from work	gets stuck in traffic
xEffect	PersonX marries PersonY's brother 's ___	Blushes
xEffect	PersonX sprains PersonX's wrist	In pain
xEffect	PersonX takes my son	brings my son back home
xEffect	PersonX takes ___ to school	Gets in line
xEffect	PersonX gets the word out	PersonX spreads a rumor
xEffect	PersonX wears ___ anyway	doesn't care
xEffect	PersonX hangs on every word	Is mentally fatigued
xEffect	PersonX grabs PersonX's lunch	person x puts down the lunch
xEffect	PersonX produces ___ for export	gets earned more money.
xEffect	PersonX drives back to PersonY	Gets thanked
xEffect	PersonX plays ___ with PersonY's friends	enjoys himself
xEffect	PersonX meets the baby	holds a baby
xEffect	PersonX makes a list	gets tired
xEffect	PersonX wants to go to the park	take the car to go
xEffect	PersonX walks back and forth	legs become fatigued
xEffect	PersonX carries these ___ into effect	punished
xEffect	PersonX makes PersonX's hair	looks good
xEffect	PersonX turns on PersonX's heel	PersonX expresses their frustration
xEffect	PersonX describes the ___ in terms	PersonX is animated
xEffect	PersonX sees a beautiful girl	He checks his breath
xEffect	PersonX gives PersonY's detention	tells authority to lock Person Y up
xEffect	PersonX looks stupid	bad hair craft
xEffect	PersonX does n't want anyone to know	gets caught
xEffect	PersonX asks a girl out	gets rejected
xEffect	PersonX visits PersonY's grandfather	listens to grandfather
xEffect	PersonX executes every ___	Gets arrested
xEffect	PersonX does n't catch any fish	leaves the fishing place
xEffect	PersonX pulls PersonY's close	Experiences warmth fron person y's body
xEffect	PersonX affects PersonY's life	kisses PersonY
xEffect	PersonX takes a painting class	becomes famous painter
xEffect	PersonX gets PersonX's check	deposits money
xEffect	PersonX accidentally shot	anger
xEffect	PersonX screams for help	PersonX calls 911
xEffect	PersonX is sad and lonely	indulges in food
xEffect	PersonX takes advantage of PersonY opportunity	becomes rich
xEffect	PersonX accomplishes PersonX's purposes	is regarded as a success
xEffect	PersonX sees could be done	tells people
xEffect	PersonX establishes PersonX's authority	is now seen as imortant
xEffect	PersonX pulls an allnighter	gets a good grade
xEffect	PersonX wins first place	starts to cry
xEffect	PersonX completes PersonX's training	gets a certificate
xEffect	PersonX cancels PersonX's trip	gets said
xEffect	PersonX tells PersonY to sit	thinks about what to do next
xEffect	PersonX reads every ___	increases awareness
xEffect	PersonX sits on PersonX's hands	sits awkwardly
xEffect	PersonX pays PersonY's fees	loses money
xEffect	PersonX takes away ___	they are understood
xEffect	PersonX sees an action movie	He practices the fight scenes
xEffect	PersonX provides ___ to children	he teaches
xEffect	PersonX travels to canada	Checks in
xEffect	PersonX gets into a car accident	person x calls insurance
xEffect	PersonX plays ___ professionally	gets money
xEffect	PersonX suffers ___ for PersonX's name	Heart beat increases
xEffect	PersonX protects PersonX's rights	speak up
xEffect	PersonX bellies up to the bar	becomes drunk
xEffect	PersonX takes PersonY's kids	he is thanked by the kids.
xEffect	PersonX plays ___ instead	gets exercise
xEffect	PersonX takes PersonX's truck	runs out of gas
xEffect	PersonX invites ___ along	drives Person Y
xEffect	PersonX plays ___ all night	Misses work the next day
xEffect	PersonX pulls a prank on PersonY	is told to see the dean
xEffect	PersonX gets PersonY's keys	Drives to work
xEffect	PersonX changes the ___ for better	PersonX makes the world a better place
xEffect	PersonX puts the trash	compelled to tidy something else up
xEffect	PersonX swerves to avoid it	looks startled
xEffect	PersonX turns heads	Gains a new viewpoint
xEffect	PersonX drives to the shop	enters shop
xEffect	PersonX lands on PersonY's arm	gets pushed away
xEffect	PersonX drives the ___ back	Gets promoted
xEffect	PersonX is good at math	PersonX thinks deeply about the math problems
xEffect	PersonX follows PersonY's father 's ___	PersonX learns of the subject
xEffect	PersonX increases PersonY's wealth	gets publicized
xEffect	PersonX makes PersonY experiment	makes a discovery
xEffect	PersonX takes up PersonY's position	Easier to succeed
xEffect	PersonX washes PersonX's dirty linen in public	person x takes it home
xEffect	PersonX spends time together	blushes
xEffect	PersonX takes the leash	takes the dog
xEffect	PersonX draws ___ from data	PersonX thinks of what to do based on the data
xEffect	PersonX complies with PersonY's wishes	listens to person y
xEffect	PersonX enforces this article by legislation	Gets yelled at
xEffect	PersonX gives PersonY a kick	they get arrested
xEffect	PersonX bleeds the lizard	buries the body
xEffect	PersonX rubs PersonY eyes	is closer with personY
xEffect	PersonX brings up something more universal	PersonX jumps from excitement
xEffect	PersonX goes to PersonY's car	Acquires the smell of pine tree air freshener
xEffect	PersonX has a heart condition	Feels faint
xEffect	PersonX gives the kids ___	they do other nice things for them
xEffect	PersonX posts an ad	gets emails
xEffect	PersonX is no longer bored	gets tired
xEffect	PersonX mows the grass	sweaty
xEffect	PersonX cashes in PersonX's chips	fighting eachother
xEffect	PersonX produces PersonY result	praised
xEffect	PersonX finally make	She makes money.
xEffect	PersonX walks ___ from work	Eats
xEffect	PersonX has a bad cough	Person X gets medicine
xEffect	PersonX gathers round PersonY	HE KNEELS
xEffect	PersonX watches ___ on netflix	Gets tired
xEffect	PersonX kisses PersonY's lips	is nervous
xEffect	PersonX finishes PersonX's report	mood lifts
xEffect	PersonX feels much better after	get's back to normal life
xEffect	PersonX makes PersonY inventory	gets yelled at
xEffect	PersonX cuts PersonY throat	hides evidence
xEffect	PersonX takes a shower	wakes up more.
xEffect	PersonX plays PersonY ___ in determining	gets commended
xEffect	PersonX saves ___ for later	becomes wealthy
xEffect	PersonX drives home ___	arrives late
xEffect	PersonX enters the ___ on the side	is no longer outside the _____
xEffect	PersonX takes PersonX's seats	sits down and looks forward
xEffect	PersonX gives PersonY the means	thanked
xEffect	PersonX makes ___ together	gains skills
xEffect	PersonX decides to hike	gets exercise
xEffect	PersonX takes a drive	finds a new restaurant
xEffect	PersonX cuts ___ badly	gets stitches
xEffect	PersonX injures PersonX's knee	cries
xEffect	PersonX tells PersonY had said	the moon is blue
xEffect	PersonX is always late for work	drive car in speed
xEffect	PersonX shakes hands with PersonY	they talk to personY
xEffect	PersonX is really slow	takes over an hour to get ready
xEffect	PersonX makes ___ for everyone	hears people say, mmmm
xEffect	PersonX shoots the boots	PersonX loses blood in their feet
xEffect	PersonX takes a road trip	They drive all day to a new town
xEffect	PersonX takes the cat to the vet	pays the vet
xEffect	PersonX gives PersonY knowledge	learns from teaching
xEffect	PersonX runs late for school	is out of breath
xEffect	PersonX hears ___ outside	curious
xEffect	PersonX is going to have a baby	assumes responsibility
xEffect	PersonX gets ___ in the mail	opens mail
xEffect	PersonX puts ___ back together	physical activity
xEffect	PersonX looks in the fridge	keep bottle
xEffect	PersonX gets the ___ away	is victorious
xEffect	PersonX thanks PersonY for coming	smiles at person y
xEffect	PersonX makes PersonY proud	gets a reward
xEffect	PersonX goes to PersonY's room	ducks
xEffect	PersonX saves PersonY for later	gets rest
xEffect	PersonX gets it checked out	eats groceries
xEffect	PersonX gets another ___	to work hard and easy job
xEffect	PersonX occupies PersonY place	they save money on food
xEffect	PersonX leaves ___ in the kitchen	is scolded
xEffect	PersonX takes PersonY to the movies	eats popcorn
xEffect	PersonX opens PersonY's fridge	chooses food
xEffect	PersonX advances upon PersonY	gets promoted
xEffect	PersonX protects the ___ from the sun	gets burned
xEffect	PersonX gives a great speech	gets standing ovation
xEffect	PersonX protects ___ from discrimination	helps others
xEffect	PersonX controls PersonX's temper	PersonX quivers their lip
xEffect	PersonX gets ___ soon	pay the bills.
xEffect	PersonX drives PersonY home	They walk person y to the door
xEffect	PersonX looks great	feel energetic
xEffect	PersonX catches some fish	takes a shower.
xEffect	PersonX gets near PersonY	gains familiarity
xEffect	PersonX follows closely the ___	slows down
xEffect	PersonX wants a job	Thinks inadvertantly about personal qualities
xEffect	PersonX gets ___ for my birthday	gets frosting on their sleeve
xEffect	PersonX fixes the roof	No longer gets wet
xEffect	PersonX goes every day	drives
xEffect	PersonX does the honours	GIVES RESPECT
xEffect	PersonX guides PersonY's ___ into the way	gets yelled at
xEffect	PersonX looks ___ over the house	writes a reminder
xEffect	PersonX also grabbed ___	has police chasing him
xEffect	PersonX adopts a new cat	PersonX sneezes from the cat hair
xEffect	PersonX feels much better	gets invited out
xEffect	PersonX stands trial	is exonerated
xEffect	PersonX knows PersonX's own mind	has better results planning life
xEffect	PersonX takes ___ to the vet	sleeps with their pet
xEffect	PersonX practices ___ at home	becomes better at something
xEffect	PersonX comes ___ for the holidays	is surprised
xEffect	PersonX asks the worker	no
xEffect	PersonX starts digging	PersonX takes a shower
xEffect	PersonX stays a ___ longer	has a good time
xEffect	PersonX decorates PersonX's tree	tree is too tall
xEffect	PersonX cleans PersonX's bathroom	gets dirty
xEffect	PersonX becomes very good	honest
xEffect	PersonX rushes to get ready	they leave for work
xEffect	PersonX gets a drink	goes home
xEffect	PersonX gets PersonY's friends	hears his name shouted
xEffect	PersonX smells delicious	notices men around her
xEffect	PersonX fights back tears	vision blurs
xEffect	PersonX is late for work	gets reprimanded
xEffect	PersonX never paid attention	misses out on information
xEffect	PersonX goes to the local animal shelter	cats rub against their leg.
xEffect	PersonX separates the ___ from the body	finds peace
xEffect	PersonX goes to a home improvement store	gets lost
xEffect	PersonX is going to the beach	FEEL THE FRESH AIR
xEffect	PersonX falls off PersonY's bike	screams in pain
xEffect	PersonX throws a dinner party	Cooks a big meal
xEffect	PersonX prepares ___ for college	gets stressed
xEffect	PersonX asks PersonY advice	know what to do
xEffect	PersonX avoids ___ much	confrontation
xEffect	PersonX brings home the ___	they smile
xEffect	PersonX desperately wanted ___	sex
xEffect	PersonX puts the dress	feels it
xEffect	PersonX plays football in high school	Gets strong
xEffect	PersonX takes PersonY to the doctor	they sit in the waiting room
xEffect	PersonX is a great baseball player	gets signed by professional team
xEffect	PersonX attends the concert	loses wallet
xEffect	PersonX throws a tantrum	Tears up, pulse quickens
xEffect	PersonX spins the bottle	Gets kissed
xEffect	PersonX blows PersonY's cover	gets nervous
xEffect	PersonX tells my mom	gets permission to go out
xEffect	PersonX improves PersonX's typing speed	is more efficient
xEffect	PersonX plays the ___ well	Bows
xEffect	PersonX lines PersonX's pockets	GLAD TO THAT
xEffect	PersonX checks PersonY's account	is thanked
xEffect	PersonX gets a tattoo	gets stylish
xEffect	PersonX expresses PersonX's desire	says I win
xEffect	PersonX learns how to ice skate	does jumps and spins
xEffect	PersonX trains very hard	improves stamina
xEffect	PersonX plays ___ in high school	he becomes sportman
xEffect	PersonX eats the lord 's ___	gets heartburn
xEffect	PersonX goes back to PersonY's room	watches tv
xEffect	PersonX wins PersonY award	is applauded
xEffect	PersonX applies for a credit card	receives junk email
xEffect	PersonX takes PersonY's medicine	medicine takes effect
xEffect	PersonX gives PersonY a glimpse	sweats
xEffect	PersonX writes PersonY essay	Inhibits person y's development
xEffect	PersonX wraps PersonY's arms around	hugs PersonY
xEffect	PersonX walks ___ from work	is late getting home
xEffect	PersonX teaches PersonX's son	raised his son well
xEffect	PersonX sells PersonY's car	gets money from trade
xEffect	PersonX holds conversations	makes lots of friends
xEffect	PersonX forgets PersonY's list	he got yelled at
xEffect	PersonX wastes PersonY's ___ with living	loses a friend
xEffect	PersonX is really dirty	doesn't want to sit on the couch
xEffect	PersonX misses ___ very much	cries
xEffect	PersonX rises from PersonY's seat	apoligizes
xEffect	PersonX does every ___ in PersonX's power	learns how to do better
xEffect	PersonX puts ___ in a bowl	making tea
xEffect	PersonX goes back in time	dizzy from time leap
xEffect	PersonX thinks PersonY looked great	FEELS JEALOUSY
xEffect	PersonX goes south	Travels
xEffect	PersonX tells PersonY was leaving	PersonX bursts into tears
xEffect	PersonX leaves and went	person x falls asleep
xEffect	PersonX gets mad	points
xEffect	PersonX snaps PersonY's fingers	he apologizes
xEffect	PersonX sees a stray dog	gets bitten by dog
xEffect	PersonX scraps PersonX's knees	bleeds
xEffect	PersonX illustrates PersonY point	they get others opinion
xEffect	PersonX pisses and moan	bleeds
xEffect	PersonX is getting a raise	he celebrates
xEffect	PersonX wears ___ more often	walks on a runway
xEffect	PersonX grabs PersonY's shoulder	gets hit
xEffect	PersonX buys ___ every week	gets a receipt
xEffect	PersonX hears ___ on PersonX's door	wonders who it is
xEffect	PersonX gets PersonY's girlfriend	gets hit in face
xEffect	PersonX rids PersonX's horse	PersonX falls off of the horse.
xEffect	PersonX allows PersonY access	moves aside
xEffect	PersonX takes the garbage out	doesn't have to smell dirty trash anymore
xEffect	PersonX enjoys the music	goes home
xEffect	PersonX plays the clarinet	sighs with relief
xEffect	PersonX works the other day	is sore
xEffect	PersonX catches PersonY in the act	is yelled at
xEffect	PersonX loves pizza	orders pizza
xEffect	PersonX makes french toast	PersonX obtains a sugar rush
xEffect	PersonX gets denied	gets furious
xEffect	PersonX treats PersonY differently	gestures
xEffect	PersonX takes ___ on vacation	NONE
xEffect	PersonX meets ___ at a bar	Gets in trouble
xEffect	PersonX buys the phone	loses money
xEffect	PersonX feels very uncomfortable	becomes nervous
xEffect	PersonX executes ___ upon PersonY doeth evil	they punish personY
xEffect	PersonX stars back	gets yelled at
